date,XLP,XLY
2006-05-23,23.68,33.19
2006-05-24,23.86,33.24
2006-05-25,24.09,33.56
2006-05-26,24.09,33.67
2006-05-30,23.79,33.16
2006-05-31,23.88,33.52
2006-06-01,24.01,34.04
2006-06-02,23.96,33.97
2006-06-05,23.62,33.43
2006-06-06,23.69,33.26
2006-06-07,23.68,33.27
2006-06-08,23.76,33.22
2006-06-09,23.78,33.14
2006-06-12,23.64,32.70
2006-06-13,23.56,32.44
2006-06-14,23.66,32.59
2006-06-15,23.85,33.30
2006-06-16,23.75,33.15
2006-06-19,23.66,32.97
2006-06-20,23.83,32.85
2006-06-21,23.92,33.17
2006-06-22,23.88,32.91
2006-06-23,23.80,32.88
2006-06-26,23.93,33.05
2006-06-27,23.82,32.63
2006-06-28,23.93,32.66
2006-06-29,24.31,33.37
2006-06-30,24.19,33.39
2006-07-03,24.33,33.44
2006-07-05,24.13,33.13
2006-07-06,24.41,33.15
2006-07-07,24.36,32.90
2006-07-10,24.51,32.94
2006-07-11,24.64,32.91
2006-07-12,24.44,32.39
2006-07-13,24.24,31.80
2006-07-14,24.00,31.39
2006-07-17,24.06,31.61
2006-07-18,24.17,31.42
2006-07-19,24.47,32.05
2006-07-20,24.49,31.63
2006-07-21,24.44,31.34
2006-07-24,24.62,32.02
2006-07-25,24.74,32.31
2006-07-26,24.62,31.94
2006-07-27,24.46,31.87
2006-07-28,24.69,32.26
2006-07-31,24.57,32.28
2006-08-01,24.45,31.98
2006-08-02,24.67,32.24
2006-08-03,24.73,32.44
2006-08-04,24.74,32.45
2006-08-07,24.68,32.38
2006-08-08,24.79,32.05
2006-08-09,24.63,31.61
2006-08-10,24.89,32.04
2006-08-11,24.84,32.03
2006-08-14,24.89,32.12
2006-08-15,25.05,32.57
2006-08-16,25.08,32.90
2006-08-17,25.04,33.10
2006-08-18,25.19,33.09
2006-08-21,25.25,32.73
2006-08-22,25.23,32.70
2006-08-23,25.15,32.41
2006-08-24,25.28,32.24
2006-08-25,25.24,32.24
2006-08-28,25.34,32.56
2006-08-29,25.43,32.80
2006-08-30,25.50,32.82
2006-08-31,25.52,32.92
2006-09-01,25.66,33.19
2006-09-05,25.57,33.29
2006-09-06,25.50,32.88
2006-09-07,25.41,32.99
2006-09-08,25.54,33.29
2006-09-11,25.73,33.55
2006-09-12,25.74,34.33
2006-09-13,25.55,34.47
2006-09-14,25.68,34.38
2006-09-15,25.58,34.46
2006-09-18,25.48,34.28
2006-09-19,25.54,34.35
2006-09-20,25.69,34.60
2006-09-21,25.46,34.41
2006-09-22,25.48,34.38
2006-09-25,25.32,34.91
2006-09-26,25.35,35.21
2006-09-27,25.51,35.15
2006-09-28,25.45,35.14
2006-09-29,25.38,34.95
2006-10-02,25.21,35.03
2006-10-03,25.24,35.33
2006-10-04,25.51,35.84
2006-10-05,25.41,35.94
2006-10-06,25.27,35.87
2006-10-09,25.36,36.12
2006-10-10,25.27,36.34
2006-10-11,25.31,36.25
2006-10-12,25.35,36.73
2006-10-13,25.30,36.63
2006-10-16,25.34,36.60
2006-10-17,25.29,36.47
2006-10-18,25.39,36.50
2006-10-19,25.45,36.48
2006-10-20,25.54,36.43
2006-10-23,25.79,36.91
2006-10-24,25.71,37.05
2006-10-25,25.88,36.92
2006-10-26,26.05,37.43
2006-10-27,25.96,37.06
2006-10-30,25.85,37.29
2006-10-31,25.83,37.21
2006-11-01,25.63,36.92
2006-11-02,25.59,36.88
2006-11-03,25.47,36.60
2006-11-06,25.56,37.05
2006-11-07,25.60,37.15
2006-11-08,25.69,37.33
2006-11-09,25.54,37.21
2006-11-10,25.55,37.33
2006-11-13,25.47,37.38
2006-11-14,25.54,37.79
2006-11-15,25.67,37.93
2006-11-16,25.85,38.18
2006-11-17,25.89,38.11
2006-11-20,25.81,37.96
2006-11-21,25.77,38.07
2006-11-22,25.83,38.15
2006-11-24,25.73,37.95
2006-11-27,25.41,37.40
2006-11-28,25.52,37.38
2006-11-29,25.74,37.64
2006-11-30,25.61,37.68
2006-12-01,25.53,37.63
2006-12-04,25.90,38.03
2006-12-05,26.04,38.35
2006-12-06,26.07,38.32
2006-12-07,26.02,38.14
2006-12-08,26.07,38.22
2006-12-11,26.12,38.36
2006-12-12,26.06,38.15
2006-12-13,26.05,38.35
2006-12-14,26.15,38.75
2006-12-15,26.06,38.45
2006-12-18,26.04,38.42
2006-12-19,26.06,38.44
2006-12-20,26.08,38.43
2006-12-21,26.09,38.26
2006-12-22,26.07,38.23
2006-12-26,26.17,38.35
2006-12-27,26.26,38.60
2006-12-28,26.25,38.56
2006-12-29,26.12,38.36
2007-01-03,26.29,38.52
2007-01-04,26.33,38.51
2007-01-05,26.14,38.25
2007-01-08,26.18,38.31
2007-01-09,26.24,38.52
2007-01-10,26.35,38.72
2007-01-11,26.55,39.15
2007-01-12,26.51,39.26
2007-01-16,26.53,39.40
2007-01-17,26.61,39.40
2007-01-18,26.57,39.62
2007-01-19,26.61,39.61
2007-01-22,26.58,39.36
2007-01-23,26.63,39.50
2007-01-24,26.73,39.65
2007-01-25,26.56,39.02
2007-01-26,26.49,38.83
2007-01-29,26.56,38.93
2007-01-30,26.54,39.04
2007-01-31,26.65,39.46
2007-02-01,26.75,39.60
2007-02-02,26.80,39.71
2007-02-05,26.71,39.58
2007-02-06,26.67,39.72
2007-02-07,26.61,39.91
2007-02-08,26.56,39.83
2007-02-09,26.52,39.46
2007-02-12,26.46,39.27
2007-02-13,26.55,39.62
2007-02-14,26.71,39.82
2007-02-15,26.87,39.95
2007-02-16,26.91,39.90
2007-02-20,27.05,40.19
2007-02-21,26.90,40.03
2007-02-22,26.80,39.94
2007-02-23,26.82,39.85
2007-02-26,26.81,39.51
2007-02-27,26.20,38.15
2007-02-28,26.30,38.23
2007-03-01,26.30,38.06
2007-03-02,25.89,37.78
2007-03-05,25.80,37.28
2007-03-06,26.00,37.92
2007-03-07,25.90,37.88
2007-03-08,26.14,38.18
2007-03-09,26.22,38.26
2007-03-12,26.25,38.21
2007-03-13,25.75,37.51
2007-03-14,25.80,37.44
2007-03-15,26.13,37.52
2007-03-16,25.93,37.32
2007-03-19,26.10,37.87
2007-03-20,26.35,38.15
2007-03-21,26.60,38.75
2007-03-22,26.73,38.64
2007-03-23,26.79,38.66
2007-03-26,26.60,38.47
2007-03-27,26.48,38.23
2007-03-28,26.43,37.80
2007-03-29,26.58,37.93
2007-03-30,26.65,38.03
2007-04-02,26.72,38.16
2007-04-03,26.90,38.65
2007-04-04,27.02,38.54
2007-04-05,27.09,38.85
2007-04-09,27.02,38.82
2007-04-10,27.15,38.90
2007-04-11,26.97,38.60
2007-04-12,27.00,38.87
2007-04-13,27.09,38.90
2007-04-16,27.15,39.29
2007-04-17,27.40,39.45
2007-04-18,27.33,39.42
2007-04-19,27.35,39.11
2007-04-20,27.60,39.57
2007-04-23,27.54,39.49
2007-04-24,27.53,39.35
2007-04-25,27.67,39.75
2007-04-26,27.56,39.69
2007-04-27,27.50,39.43
2007-04-30,27.40,38.93
2007-05-01,27.29,39.04
2007-05-02,27.30,39.49
2007-05-03,27.40,39.41
2007-05-04,27.40,39.50
2007-05-07,27.45,39.50
2007-05-08,27.26,39.33
2007-05-09,27.30,39.57
2007-05-10,27.13,39.14
2007-05-11,27.20,39.30
2007-05-14,27.10,39.30
2007-05-15,27.28,39.16
2007-05-16,27.56,39.30
2007-05-17,27.49,39.36
2007-05-18,27.69,39.72
2007-05-21,27.48,39.87
2007-05-22,27.53,39.83
2007-05-23,27.45,39.85
2007-05-24,27.33,39.53
2007-05-25,27.50,39.67
2007-05-29,27.60,39.64
2007-05-30,27.73,40.00
2007-05-31,27.77,40.10
2007-06-01,27.90,40.33
2007-06-04,28.00,40.41
2007-06-05,27.83,40.17
2007-06-06,27.65,39.66
2007-06-07,27.30,38.92
2007-06-08,27.46,39.42
2007-06-11,27.61,39.29
2007-06-12,27.35,38.97
2007-06-13,27.56,39.42
2007-06-14,27.60,39.70
2007-06-15,27.49,39.83
2007-06-18,27.35,39.66
2007-06-19,27.15,39.79
2007-06-20,27.12,39.72
2007-06-21,27.20,39.65
2007-06-22,27.05,39.39
2007-06-25,26.93,39.23
2007-06-26,26.86,38.96
2007-06-27,27.07,39.36
2007-06-28,27.02,39.28
2007-06-29,27.05,39.33
2007-07-02,27.27,39.54
2007-07-03,27.26,39.60
2007-07-05,27.24,39.81
2007-07-06,27.40,40.17
2007-07-09,27.40,40.02
2007-07-10,27.15,39.31
2007-07-11,27.28,39.54
2007-07-12,27.51,39.85
2007-07-13,27.70,40.05
2007-07-16,27.59,39.89
2007-07-17,27.46,39.93
2007-07-18,27.47,39.88
2007-07-19,27.56,39.97
2007-07-20,27.40,39.46
2007-07-23,27.40,39.52
2007-07-24,27.20,38.90
2007-07-25,27.20,38.77
2007-07-26,26.80,37.63
2007-07-27,26.44,37.04
2007-07-30,26.50,37.57
2007-07-31,26.28,37.00
2007-08-01,26.67,37.05
2007-08-02,26.70,37.52
2007-08-03,26.65,36.37
2007-08-06,27.34,36.95
2007-08-07,27.27,37.16
2007-08-08,27.75,37.58
2007-08-09,27.25,36.52
2007-08-10,27.10,36.36
2007-08-13,27.02,36.56
2007-08-14,26.59,35.63
2007-08-15,26.45,35.25
2007-08-16,26.52,35.30
2007-08-17,26.65,35.55
2007-08-20,26.85,35.74
2007-08-21,26.85,35.98
2007-08-22,26.92,36.46
2007-08-23,26.93,36.32
2007-08-24,27.12,37.05
2007-08-27,27.00,36.54
2007-08-28,26.69,35.66
2007-08-29,26.92,36.78
2007-08-30,26.83,36.63
2007-08-31,26.90,37.23
2007-09-04,27.19,37.28
2007-09-05,26.94,36.69
2007-09-06,26.87,36.78
2007-09-07,26.75,35.90
2007-09-10,26.82,35.71
2007-09-11,27.00,36.11
2007-09-12,27.14,36.13
2007-09-13,27.22,36.63
2007-09-14,27.38,36.87
2007-09-17,27.22,36.42
2007-09-18,27.75,37.84
2007-09-19,27.77,37.91
2007-09-20,27.80,37.16
2007-09-21,27.66,37.10
2007-09-24,27.64,36.79
2007-09-25,27.60,36.31
2007-09-26,27.79,36.83
2007-09-27,27.89,36.65
2007-09-28,27.98,36.83
2007-10-01,27.90,37.31
2007-10-02,27.91,37.30
2007-10-03,27.84,37.51
2007-10-04,27.90,37.32
2007-10-05,28.00,38.15
2007-10-08,27.82,37.90
2007-10-09,27.98,37.96
2007-10-10,28.10,37.80
2007-10-11,28.17,37.63
2007-10-12,28.23,37.82
2007-10-15,28.14,37.22
2007-10-16,28.02,37.10
2007-10-17,28.12,37.14
2007-10-18,28.02,36.80
2007-10-19,27.73,35.98
2007-10-22,27.91,36.30
2007-10-23,28.00,36.47
2007-10-24,27.92,36.35
2007-10-25,28.15,36.13
2007-10-26,28.34,36.55
2007-10-29,28.35,36.65
2007-10-30,28.23,36.54
2007-10-31,28.41,36.65
2007-11-01,27.85,35.72
2007-11-02,28.03,35.70
2007-11-05,28.07,35.22
2007-11-06,28.26,35.53
2007-11-07,27.95,34.80
2007-11-08,28.15,34.70
2007-11-09,27.88,33.91
2007-11-12,27.90,33.96
2007-11-13,28.32,34.90
2007-11-14,28.46,34.35
2007-11-15,28.44,34.02
2007-11-16,28.57,34.01
2007-11-19,28.37,33.26
2007-11-20,28.60,33.29
2007-11-21,28.25,32.97
2007-11-23,28.54,33.55
2007-11-26,28.25,32.68
2007-11-27,28.55,33.20
2007-11-28,29.00,34.49
2007-11-29,29.15,34.15
2007-11-30,29.19,34.65
2007-12-03,29.08,34.47
2007-12-04,29.04,34.36
2007-12-05,29.16,34.31
2007-12-06,29.15,34.61
2007-12-07,29.46,34.90
2007-12-10,29.49,34.92
2007-12-11,29.17,33.80
2007-12-12,29.25,33.91
2007-12-13,29.38,33.69
2007-12-14,29.02,33.25
2007-12-17,28.82,32.94
2007-12-18,28.69,33.25
2007-12-19,28.93,32.95
2007-12-20,28.80,33.11
2007-12-21,29.34,32.94
2007-12-24,29.30,33.55
2007-12-26,29.20,33.44
2007-12-27,28.92,32.97
2007-12-28,29.03,32.82
2007-12-31,28.80,32.70
2008-01-02,28.39,32.20
2008-01-03,28.24,31.84
2008-01-04,28.12,30.84
2008-01-07,28.45,30.95
2008-01-08,28.24,30.35
2008-01-09,28.62,30.57
2008-01-10,28.67,31.00
2008-01-11,28.27,30.26
2008-01-14,28.15,30.55
2008-01-15,27.85,29.99
2008-01-16,27.75,30.16
2008-01-17,27.55,29.66
2008-01-18,27.15,29.52
2008-01-22,26.87,30.10
2008-01-23,27.20,31.20
2008-01-24,27.07,31.51
2008-01-25,26.70,30.86
2008-01-28,26.91,31.37
2008-01-29,26.99,31.47
2008-01-30,26.80,31.27
2008-01-31,27.20,32.58
2008-02-01,27.47,32.87
2008-02-04,27.30,32.40
2008-02-05,26.93,31.49
2008-02-06,26.82,31.15
2008-02-07,27.10,31.75
2008-02-08,26.80,31.57
2008-02-11,27.14,31.90
2008-02-12,27.50,31.96
2008-02-13,27.37,32.37
2008-02-14,27.23,32.06
2008-02-15,27.35,32.23
2008-02-19,27.79,31.86
2008-02-20,27.20,32.30
2008-02-21,27.30,31.53
2008-02-22,27.60,32.22
2008-02-25,27.64,32.65
2008-02-26,27.98,32.97
2008-02-27,27.60,32.90
2008-02-28,27.65,32.12
2008-02-29,27.13,31.32
2008-03-03,27.40,31.25
2008-03-04,27.38,31.20
2008-03-05,27.45,31.21
2008-03-06,27.20,30.45
2008-03-07,27.07,30.16
2008-03-10,26.93,29.81
2008-03-11,27.50,30.62
2008-03-12,27.43,30.45
2008-03-13,27.43,30.48
2008-03-14,26.96,30.04
2008-03-17,26.81,29.64
2008-03-18,27.30,30.81
2008-03-19,27.45,30.40
2008-03-20,27.62,31.25
2008-03-24,27.93,32.29
2008-03-25,28.00,32.03
2008-03-26,27.77,31.43
2008-03-27,27.91,31.13
2008-03-28,27.88,30.53
2008-03-31,27.86,30.72
2008-04-01,28.20,32.10
2008-04-02,28.21,32.10
2008-04-03,28.13,32.20
2008-04-04,28.37,32.05
2008-04-07,28.19,31.93
2008-04-08,28.18,31.86
2008-04-09,27.90,31.16
2008-04-10,27.97,31.49
2008-04-11,27.79,30.91
2008-04-14,27.78,30.69
2008-04-15,27.95,30.65
2008-04-16,28.11,31.33
2008-04-17,28.15,31.47
2008-04-18,27.96,32.07
2008-04-21,28.04,32.07
2008-04-22,27.87,31.61
2008-04-23,28.05,31.60
2008-04-24,28.09,32.04
2008-04-25,27.93,32.36
2008-04-28,28.10,32.32
2008-04-29,28.13,32.58
2008-04-30,27.65,31.45
2008-05-01,28.15,33.26
2008-05-02,28.11,33.19
2008-05-05,28.01,32.82
2008-05-06,28.19,32.96
2008-05-07,27.92,32.34
2008-05-08,28.00,32.39
2008-05-09,27.84,32.20
2008-05-12,28.15,32.86
2008-05-13,28.05,32.98
2008-05-14,28.16,33.35
2008-05-15,28.50,33.67
2008-05-16,28.49,33.44
2008-05-19,28.65,33.45
2008-05-20,28.22,32.93
2008-05-21,27.93,32.23
2008-05-22,28.23,32.09
2008-05-23,28.08,31.70
2008-05-27,28.16,31.94
2008-05-28,28.20,31.94
2008-05-29,28.31,32.56
2008-05-30,28.49,32.31
2008-06-02,28.24,31.99
2008-06-03,28.39,32.03
2008-06-04,28.37,32.22
2008-06-05,28.66,32.64
2008-06-06,27.95,31.26
2008-06-09,28.05,31.24
2008-06-10,28.10,31.36
2008-06-11,27.95,30.70
2008-06-12,28.14,30.95
2008-06-13,28.12,31.72
2008-06-16,27.82,31.62
2008-06-17,27.73,31.30
2008-06-18,27.42,30.61
2008-06-19,27.51,31.00
2008-06-20,27.08,29.98
2008-06-23,26.98,29.46
2008-06-24,27.07,29.58
2008-06-25,27.68,29.80
2008-06-26,26.84,29.10
2008-06-27,26.56,28.61
2008-06-30,26.75,28.48
2008-07-01,26.72,28.12
2008-07-02,26.69,27.81
2008-07-03,26.67,28.05
2008-07-07,26.94,27.73
2008-07-08,27.29,28.45
2008-07-09,27.02,27.85
2008-07-10,27.22,27.36
2008-07-11,26.93,26.79
2008-07-14,26.95,26.65
2008-07-15,26.90,26.65
2008-07-16,27.24,27.72
2008-07-17,27.29,27.85
2008-07-18,26.83,28.71
2008-07-21,26.77,28.20
2008-07-22,27.24,28.95
2008-07-23,27.43,29.51
2008-07-24,27.26,28.88
2008-07-25,27.11,28.43
2008-07-28,26.88,27.76
2008-07-29,27.51,28.75
2008-07-30,27.83,28.72
2008-07-31,27.40,28.53
2008-08-01,27.35,28.25
2008-08-04,27.60,28.46
2008-08-05,28.08,29.73
2008-08-06,28.38,29.58
2008-08-07,27.83,29.00
2008-08-08,28.41,30.38
2008-08-11,28.66,31.31
2008-08-12,28.86,30.90
2008-08-13,28.57,30.40
2008-08-14,28.70,30.86
2008-08-15,28.98,31.22
2008-08-18,28.86,30.69
2008-08-19,28.47,30.12
2008-08-20,28.48,29.75
2008-08-21,28.17,29.99
2008-08-22,28.68,30.69
2008-08-25,28.22,29.83
2008-08-26,28.11,30.06
2008-08-27,28.24,30.15
2008-08-28,28.42,30.85
2008-08-29,28.14,30.50
2008-09-02,28.45,31.10
2008-09-03,28.24,31.26
2008-09-04,28.06,30.22
2008-09-05,28.32,30.28
2008-09-08,28.92,31.65
2008-09-09,28.77,31.05
2008-09-10,28.97,30.73
2008-09-11,29.09,31.20
2008-09-12,29.15,31.20
2008-09-15,28.80,30.15
2008-09-16,28.80,30.35
2008-09-17,27.77,29.15
2008-09-18,27.95,29.90
2008-09-19,27.70,30.20
2008-09-22,27.55,28.96
2008-09-23,27.18,28.55
2008-09-24,27.13,28.45
2008-09-25,27.80,28.96
2008-09-26,27.70,29.25
2008-09-29,26.66,27.30
2008-09-30,27.60,27.90
2008-10-01,27.80,27.90
2008-10-02,27.45,26.89
2008-10-03,27.23,25.95
2008-10-06,26.44,25.22
2008-10-07,25.60,23.60
2008-10-08,24.90,23.14
2008-10-09,23.40,21.67
2008-10-10,23.60,22.13
2008-10-13,24.70,23.00
2008-10-14,24.75,23.14
2008-10-15,23.90,20.45
2008-10-16,24.13,21.80
2008-10-17,24.31,22.24
2008-10-20,24.51,22.36
2008-10-21,24.28,22.11
2008-10-22,23.90,20.60
2008-10-23,24.00,20.60
2008-10-24,22.80,19.42
2008-10-27,22.22,19.13
2008-10-28,23.75,21.00
2008-10-29,23.29,21.43
2008-10-30,24.27,22.08
2008-10-31,24.12,22.98
2008-11-03,24.49,22.32
2008-11-04,24.85,23.20
2008-11-05,24.41,21.92
2008-11-06,24.15,20.76
2008-11-07,24.26,21.12
2008-11-10,24.33,20.63
2008-11-11,23.78,19.91
2008-11-12,23.27,18.70
2008-11-13,24.20,20.16
2008-11-14,23.48,19.18
2008-11-17,23.17,18.63
2008-11-18,23.33,18.54
2008-11-19,22.73,17.35
2008-11-20,21.94,16.33
2008-11-21,22.99,17.45
2008-11-24,23.28,18.82
2008-11-25,23.41,19.06
2008-11-26,23.71,20.18
2008-11-28,24.07,20.49
2008-12-01,22.74,18.70
2008-12-02,23.07,19.57
2008-12-03,23.35,20.27
2008-12-04,23.05,20.49
2008-12-05,23.70,21.09
2008-12-08,23.84,21.88
2008-12-09,23.38,21.44
2008-12-10,23.37,21.94
2008-12-11,23.11,21.01
2008-12-12,23.14,20.94
2008-12-15,23.12,20.87
2008-12-16,23.66,21.98
2008-12-17,23.54,22.10
2008-12-18,23.62,21.48
2008-12-19,23.23,21.23
2008-12-22,23.29,20.66
2008-12-23,23.10,20.44
2008-12-24,23.30,20.59
2008-12-26,23.32,20.82
2008-12-29,23.27,20.42
2008-12-30,23.64,21.19
2008-12-31,23.87,21.57
2009-01-02,24.21,22.65
2009-01-05,24.31,22.55
2009-01-06,23.95,22.93
2009-01-07,23.71,22.02
2009-01-08,23.40,22.15
2009-01-09,23.00,21.47
2009-01-12,23.01,20.96
2009-01-13,23.15,20.69
2009-01-14,22.64,19.88
2009-01-15,22.74,20.37
2009-01-16,22.95,20.61
2009-01-20,22.68,19.40
2009-01-21,22.79,19.99
2009-01-22,22.77,19.74
2009-01-23,22.55,19.68
2009-01-26,22.70,19.82
2009-01-27,22.82,19.76
2009-01-28,23.05,20.60
2009-01-29,22.85,19.77
2009-01-30,22.15,19.28
2009-02-02,21.96,19.10
2009-02-03,22.44,19.64
2009-02-04,21.83,19.21
2009-02-05,22.14,19.57
2009-02-06,22.52,20.13
2009-02-09,22.30,20.07
2009-02-10,21.58,19.12
2009-02-11,21.70,19.27
2009-02-12,21.90,19.30
2009-02-13,21.56,18.99
2009-02-17,21.25,18.27
2009-02-18,21.36,18.15
2009-02-19,21.63,17.96
2009-02-20,21.30,17.84
2009-02-23,20.75,17.44
2009-02-24,21.15,18.20
2009-02-25,20.95,18.03
2009-02-26,20.49,17.65
2009-02-27,20.36,17.53
2009-03-02,19.97,16.87
2009-03-03,19.73,16.74
2009-03-04,20.11,17.11
2009-03-05,19.65,16.31
2009-03-06,19.71,16.32
2009-03-09,19.41,16.11
2009-03-10,19.77,17.10
2009-03-11,19.75,17.37
2009-03-12,20.26,18.01
2009-03-13,20.56,18.22
2009-03-16,20.88,17.79
2009-03-17,21.27,18.65
2009-03-18,21.16,19.24
2009-03-19,20.89,19.03
2009-03-20,20.57,18.55
2009-03-23,21.47,19.86
2009-03-24,21.37,19.60
2009-03-25,21.58,19.74
2009-03-26,21.82,20.65
2009-03-27,21.61,20.10
2009-03-30,21.14,19.50
2009-03-31,21.10,19.65
2009-04-01,21.46,20.01
2009-04-02,21.91,21.11
2009-04-03,21.82,21.39
2009-04-06,21.88,21.09
2009-04-07,21.48,20.47
2009-04-08,21.66,21.05
2009-04-09,21.67,21.91
2009-04-13,21.61,21.92
2009-04-14,21.31,21.43
2009-04-15,21.69,21.50
2009-04-16,21.98,22.25
2009-04-17,22.09,22.52
2009-04-20,21.66,21.66
2009-04-21,21.88,22.02
2009-04-22,21.59,22.24
2009-04-23,21.59,22.24
2009-04-24,21.50,22.79
2009-04-27,21.63,22.49
2009-04-28,21.73,22.49
2009-04-29,22.09,22.90
2009-04-30,22.00,23.29
2009-05-01,22.09,23.18
2009-05-04,22.43,23.93
2009-05-05,22.24,23.92
2009-05-06,22.38,24.17
2009-05-07,22.47,23.64
2009-05-08,22.76,23.99
2009-05-11,22.65,23.57
2009-05-12,22.92,23.07
2009-05-13,22.50,22.26
2009-05-14,22.58,22.29
2009-05-15,22.37,22.13
2009-05-18,22.84,23.22
2009-05-19,22.97,23.13
2009-05-20,23.00,22.88
2009-05-21,22.79,22.34
2009-05-22,22.93,22.58
2009-05-26,23.22,23.34
2009-05-27,22.63,22.83
2009-05-28,22.87,22.74
2009-05-29,23.12,23.12
2009-06-01,23.58,24.23
2009-06-02,23.82,24.43
2009-06-03,23.70,24.11
2009-06-04,23.74,24.16
2009-06-05,23.62,24.01
2009-06-08,23.71,24.23
2009-06-09,23.50,24.37
2009-06-10,23.24,24.01
2009-06-11,23.34,23.89
2009-06-12,23.52,23.86
2009-06-15,22.95,23.38
2009-06-16,22.65,22.79
2009-06-17,22.88,23.11
2009-06-18,23.30,23.04
2009-06-19,22.89,23.13
2009-06-22,22.80,22.44
2009-06-23,22.66,22.21
2009-06-24,22.72,22.34
2009-06-25,23.11,23.12
2009-06-26,23.03,22.96
2009-06-29,23.17,23.25
2009-06-30,22.99,23.08
2009-07-01,23.38,23.23
2009-07-02,22.89,22.29
2009-07-06,23.36,22.40
2009-07-07,23.07,21.80
2009-07-08,23.17,21.98
2009-07-09,23.00,22.14
2009-07-10,22.89,22.10
2009-07-13,23.30,22.46
2009-07-14,23.37,22.81
2009-07-15,23.75,23.44
2009-07-16,23.91,23.73
2009-07-17,23.93,23.77
2009-07-20,24.00,24.27
2009-07-21,23.97,24.27
2009-07-22,23.98,24.44
2009-07-23,24.31,25.01
2009-07-24,24.53,24.99
2009-07-27,24.44,25.09
2009-07-28,24.47,25.01
2009-07-29,24.60,24.88
2009-07-30,24.57,25.27
2009-07-31,24.52,25.27
2009-08-03,24.55,25.79
2009-08-04,24.59,25.90
2009-08-05,24.43,25.68
2009-08-06,24.18,25.66
2009-08-07,24.28,26.50
2009-08-10,24.30,26.26
2009-08-11,24.30,25.98
2009-08-12,24.29,26.17
2009-08-13,24.43,26.24
2009-08-14,24.40,25.88
2009-08-17,24.15,25.06
2009-08-18,24.19,25.34
2009-08-19,24.35,25.60
2009-08-20,24.47,25.79
2009-08-21,24.74,26.32
2009-08-24,24.75,26.13
2009-08-25,24.79,26.40
2009-08-26,24.87,26.55
2009-08-27,24.87,26.60
2009-08-28,24.77,26.61
2009-08-31,24.82,26.16
2009-09-01,24.59,25.69
2009-09-02,24.61,25.56
2009-09-03,24.66,25.83
2009-09-04,24.84,26.30
2009-09-08,25.05,26.53
2009-09-09,25.04,26.81
2009-09-10,25.22,27.17
2009-09-11,25.33,27.08
2009-09-14,25.27,27.17
2009-09-15,25.14,27.30
2009-09-16,25.34,27.82
2009-09-17,25.25,27.79
2009-09-18,25.40,27.80
2009-09-21,25.32,27.69
2009-09-22,25.37,27.80
2009-09-23,25.37,27.40
2009-09-24,25.24,27.14
2009-09-25,25.24,26.98
2009-09-28,25.29,27.49
2009-09-29,25.41,27.62
2009-09-30,25.46,27.47
2009-10-01,25.23,26.87
2009-10-02,25.31,26.53
2009-10-05,25.37,26.94
2009-10-06,25.60,27.35
2009-10-07,25.71,27.37
2009-10-08,25.86,27.81
2009-10-09,25.92,27.80
2009-10-12,26.03,27.94
2009-10-13,25.94,27.99
2009-10-14,26.03,28.34
2009-10-15,26.23,28.38
2009-10-16,26.37,28.33
2009-10-19,26.52,28.65
2009-10-20,26.49,28.36
2009-10-21,26.29,27.99
2009-10-22,26.33,28.36
2009-10-23,26.07,28.25
2009-10-26,25.87,28.08
2009-10-27,25.89,27.60
2009-10-28,25.82,26.82
2009-10-29,26.24,27.54
2009-10-30,25.83,26.82
2009-11-02,26.08,27.08
2009-11-03,25.91,27.10
2009-11-04,26.01,27.11
2009-11-05,26.13,27.85
2009-11-06,26.20,28.10
2009-11-09,26.63,28.71
2009-11-10,26.62,28.81
2009-11-11,26.70,28.84
2009-11-12,26.54,28.52
2009-11-13,26.72,29.02
2009-11-16,26.87,29.49
2009-11-17,27.00,29.25
2009-11-18,26.98,29.17
2009-11-19,26.85,28.84
2009-11-20,26.89,28.69
2009-11-23,27.12,28.94
2009-11-24,27.18,28.91
2009-11-25,27.13,29.19
2009-11-27,26.88,28.62
2009-11-30,26.78,28.62
2009-12-01,27.15,29.07
2009-12-02,27.12,29.16
2009-12-03,26.91,28.96
2009-12-04,27.05,29.15
2009-12-07,27.02,29.24
2009-12-08,26.71,29.02
2009-12-09,26.76,29.02
2009-12-10,26.85,29.47
2009-12-11,27.00,29.76
2009-12-14,27.10,29.99
2009-12-15,26.99,29.95
2009-12-16,26.86,29.98
2009-12-17,26.54,29.62
2009-12-18,26.24,29.61
2009-12-21,26.38,29.99
2009-12-22,26.56,29.97
2009-12-23,26.58,30.16
2009-12-24,26.68,30.18
2009-12-28,26.73,30.16
2009-12-29,26.78,30.26
2009-12-30,26.73,30.05
2009-12-31,26.47,29.77
2010-01-04,26.67,30.00
2010-01-05,26.68,30.11
2010-01-06,26.66,30.15
2010-01-07,26.66,30.40
2010-01-08,26.57,30.39
2010-01-11,26.64,30.33
2010-01-12,26.79,29.94
2010-01-13,26.98,30.28
2010-01-14,26.90,30.28
2010-01-15,26.77,29.98
2010-01-19,26.93,30.38
2010-01-20,26.73,29.97
2010-01-21,26.35,29.59
2010-01-22,26.29,29.02
2010-01-25,26.34,29.17
2010-01-26,26.31,29.21
2010-01-27,26.37,29.26
2010-01-28,26.30,29.09
2010-01-29,26.20,28.91
2010-02-01,26.40,29.28
2010-02-02,26.78,29.69
2010-02-03,26.59,29.71
